stem,seq,frame_idx,n_gt,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,n_pred_all_base,mean_conf_all_base,ap5095_super,ap5095_base
0014_000032,0014,32,6,4,0.38137319684028625,2,0.6024442911148071,1,0.7365192174911499,0,nan,0.18007981777191162,63,0.03333728387951851,5,0.32823827862739563,2,0.5494320392608643,1,0.6978311538696289,0,nan,0.18813668191432953,69,0.03241463750600815,0.06584210529550912,0.0695362324528396
0014_000033,0014,33,6,3,0.3898453116416931,1,0.7108384966850281,1,0.7108384966850281,0,nan,0.16048160195350647,76,0.026993410661816597,4,0.3362262547016144,2,0.4895368814468384,1,0.7161563634872437,0,nan,0.17846731841564178,70,0.031014470383524895,0.12168421116657555,0.08712500040605665
0014_000034,0014,34,6,4,0.3787616491317749,3,0.4369116425514221,1,0.6903888583183289,0,nan,0.17112183570861816,64,0.03024488501250744,6,0.31046199798583984,3,0.4343275725841522,1,0.7354269623756409,0,nan,0.20328930020332336,76,0.031920868903398514,0.09394519258942455,0.10108333371579645
0014_000035,0014,35,6,5,0.3712661862373352,3,0.5071977972984314,2,0.57338547706604,0,nan,0.22165930271148682,79,0.03412198647856712,6,0.3182464838027954,3,0.4738069176673889,1,0.6524165868759155,0,nan,0.22278256714344025,87,0.03285697102546692,0.10362962967157366,0.10342857167124749
0014_000036,0014,36,6,7,0.2650173604488373,2,0.5552583336830139,1,0.7187972068786621,0,nan,0.21140889823436737,75,0.03628598153591156,6,0.28919821977615356,3,0.4483645558357239,1,0.7153999209403992,0,nan,0.20267514884471893,93,0.031098201870918274,0.16950925950706003,0.17252662386931478
0014_000037,0014,37,6,5,0.41214418411254883,3,0.5548790693283081,2,0.6105215549468994,0,nan,0.23580537736415863,82,0.03579701483249664,6,0.3741726875305176,3,0.5442748069763184,1,0.7225227952003479,0,nan,0.2518332898616791,85,0.03900748863816261,0.22126082327216867,0.14302667324990037
0014_000038,0014,38,6,7,0.34801217913627625,4,0.5145684480667114,2,0.6757854223251343,0,nan,0.2687608301639557,95,0.03581635653972626,8,0.34957778453826904,4,0.5448667407035828,2,0.7065995335578918,0,nan,0.29550862312316895,103,0.03798263520002365,0.21079623041208828,0.2150834968574345
0014_000039,0014,39,6,8,0.3502805829048157,5,0.46142682433128357,2,0.6857656836509705,0,nan,0.29856592416763306,91,0.044163525104522705,12,0.2698303759098053,4,0.49039626121520996,2,0.666257381439209,0,nan,0.3026500642299652,101,0.042197294533252716,0.2558895838903263,0.2866197923310102
0014_000040,0014,40,6,7,0.4166203737258911,4,0.606143057346344,3,0.6543950438499451,0,nan,0.3052850067615509,73,0.04624681547284126,7,0.4398971498012543,4,0.6198027729988098,3,0.6662217378616333,0,nan,0.33200833201408386,74,0.0504845567047596,0.34639999984391034,0.3043374999705702
0014_000041,0014,41,6,6,0.39833366870880127,4,0.5421831607818604,2,0.7444978952407837,1,0.7531100511550903,0.2725324332714081,75,0.044629599899053574,6,0.3695142865180969,3,0.600939154624939,2,0.7265251874923706,0,nan,0.2533806264400482,81,0.04068741947412491,0.3263628222048284,0.38510968872159723
0014_000042,0014,42,6,7,0.4180203676223755,6,0.4658066928386688,2,0.7817662954330444,2,0.7817662954330444,0.30620548129081726,45,0.07312783598899841,7,0.480061411857605,6,0.5250813364982605,3,0.6952289342880249,2,0.7666091918945312,0.35124096274375916,58,0.06758541613817215,0.34452389783971016,0.37611458594910807
0014_000043,0014,43,6,5,0.4751734733581543,4,0.5323820114135742,2,0.7820078134536743,1,0.8257015943527222,0.2604699730873108,54,0.05286308750510216,5,0.5120363235473633,4,0.5880700349807739,2,0.7862123250961304,1,0.8368901014328003,0.27700725197792053,59,0.052692823112010956,0.2826311300564558,0.24684545486792922
0014_000044,0014,44,6,4,0.529573917388916,3,0.6460387706756592,2,0.810942530632019,2,0.810942530632019,0.24179862439632416,47,0.055653784424066544,5,0.4904191493988037,4,0.5663561820983887,2,0.7958442568778992,2,0.7958442568778992,0.2821672260761261,56,0.05694759637117386,0.41483431579358887,0.4957072369586678
0014_000045,0014,45,6,5,0.5121292471885681,4,0.5963659882545471,2,0.8285404443740845,2,0.8285404443740845,0.2864803075790405,52,0.058918546885252,8,0.36273783445358276,4,0.5780189037322998,2,0.7994005084037781,2,0.7994005084037781,0.30671510100364685,61,0.05727386474609375,0.318590625839308,0.3491532477401197
0014_000046,0014,46,6,8,0.3633408546447754,4,0.5836829543113708,2,0.8096073865890503,2,0.8096073865890503,0.30212387442588806,47,0.07049138098955154,7,0.41794663667678833,4,0.6319983005523682,3,0.708239734172821,2,0.807944118976593,0.3107732832431793,50,0.06800984591245651,0.4180897476896644,0.3398288502879441
0014_000047,0014,47,6,4,0.4823701083660126,2,0.834782600402832,2,0.834782600402832,2,0.834782600402832,0.20443616807460785,29,0.07209252566099167,4,0.5378948450088501,3,0.6571687459945679,2,0.8247592449188232,2,0.8247592449188232,0.23186855018138885,37,0.06582853198051453,0.30573863773047927,0.275285714974627
0014_000048,0014,48,6,3,0.628795862197876,2,0.8354613780975342,2,0.8354613780975342,2,0.8354613780975342,0.21348893642425537,42,0.05404158681631088,3,0.7001847624778748,3,0.7001847624778748,2,0.8487772941589355,2,0.8487772941589355,0.232126384973526,55,0.046309445053339005,0.3606726974584163,0.3097723216321319
0014_000049,0014,49,6,5,0.48443737626075745,4,0.5795853137969971,2,0.8430413007736206,2,0.8430413007736206,0.2538546621799469,40,0.06665434688329697,5,0.5164308547973633,4,0.5926040410995483,2,0.8284863233566284,2,0.8284863233566284,0.2765101194381714,50,0.05891704931855202,0.32666666712425635,0.38875215663388374
0014_000050,0014,50,6,4,0.4743378460407257,2,0.8272910118103027,2,0.8272910118103027,2,0.8272910118103027,0.20238260924816132,38,0.055718522518873215,4,0.5726197957992554,4,0.5726197957992554,2,0.8389412760734558,2,0.8389412760734558,0.2493353635072708,49,0.05398964136838913,0.30226973692700276,0.22316782427951698
0014_000051,0014,51,5,3,0.499983549118042,2,0.6601274609565735,2,0.6601274609565735,1,0.8046533465385437,0.18521402776241302,59,0.035028234124183655,4,0.4654271900653839,2,0.7086329460144043,2,0.7086329460144043,1,0.8217267394065857,0.21657466888427734,50,0.046195752918720245,0.3232937136994102,0.2639318686390382
0014_000052,0014,52,3,2,0.479574054479599,1,0.8200093507766724,1,0.8200093507766724,1,0.8200093507766724,0.11714357137680054,35,0.03639943525195122,2,0.5415081977844238,1,0.8361849188804626,1,0.8361849188804626,1,0.8361849188804626,0.12702272832393646,38,0.03589882701635361,0.5257321435771882,0.4756875
0014_000053,0014,53,3,3,0.46537500619888306,3,0.46537500619888306,1,0.7437975406646729,0,nan,0.18058471381664276,45,0.044580020010471344,4,0.4022112190723419,3,0.46758246421813965,1,0.7967827320098877,1,0.7967827320098877,0.1802220344543457,40,0.04835934191942215,0.50496875,0.48181250000000003
0014_000054,0014,54,3,5,0.25620269775390625,1,0.7070425748825073,1,0.7070425748825073,0,nan,0.15750761330127716,30,0.0561460517346859,7,0.2819804549217224,3,0.44972920417785645,1,0.7559744119644165,1,0.7559744119644165,0.20344321429729462,27,0.07837694883346558,0.7201190499216318,0.6626750008910893
0014_000055,0014,55,4,5,0.40817299485206604,4,0.46883514523506165,1,0.7671754360198975,1,0.7671754360198975,0.22560754418373108,40,0.06209271773695946,6,0.39827093482017517,5,0.43930837512016296,1,0.8028781414031982,1,0.8028781414031982,0.24966077506542206,36,0.0741884782910347,0.4854708336703479,0.538875000031665
0014_000056,0014,56,4,5,0.29376718401908875,2,0.5411259531974792,1,0.670304000377655,0,nan,0.1705026626586914,35,0.05124813690781593,7,0.32170096039772034,3,0.5303853750228882,2,0.6273645758628845,1,0.7544244527816772,0.23276710510253906,36,0.0670657828450203,0.3921916693858802,0.35948095612600445
0014_000057,0014,57,4,6,0.42114686965942383,4,0.5414258241653442,2,0.7014180421829224,1,0.8369900584220886,0.2582515776157379,22,0.11856688559055328,5,0.45216408371925354,4,0.507021427154541,1,0.8319050669670105,1,0.8319050669670105,0.2377583086490631,24,0.10095445811748505,0.5722738104276359,0.512733334345743
0014_000058,0014,58,4,3,0.665428102016449,3,0.665428102016449,2,0.7742714285850525,1,0.81056147813797,0.21667154133319855,26,0.08486784994602203,4,0.5204509496688843,3,0.6118186712265015,2,0.7090246677398682,1,0.8222794532775879,0.22216856479644775,30,0.07617352157831192,0.47816666760668164,0.5246379878893495
0014_000059,0014,59,5,4,0.64434814453125,4,0.64434814453125,4,0.64434814453125,1,0.781965434551239,0.30298686027526855,55,0.0644025057554245,7,0.42565032839775085,5,0.5351603627204895,4,0.6031537652015686,1,0.8035596013069153,0.3185243308544159,56,0.066849485039711,0.35395454634094314,0.37377450385930694
0014_000060,0014,60,5,6,0.5036064982414246,5,0.5786153078079224,4,0.6231498718261719,1,0.8217255473136902,0.33222174644470215,46,0.07977759838104248,7,0.48940005898475647,6,0.5536699295043945,4,0.6320513486862183,1,0.7993349432945251,0.365912526845932,58,0.06974393874406815,0.4474761223472479,0.466233423626153
0014_000061,0014,61,3,6,0.5490918159484863,4,0.7489465475082397,4,0.7489465475082397,2,0.7954452633857727,0.34255337715148926,56,0.06581876426935196,6,0.5449885129928589,4,0.7254894375801086,4,0.7254894375801086,2,0.7539368271827698,0.3457203209400177,54,0.0682239904999733,0.6082212503340748,0.6635100027365238
0014_000062,0014,62,4,9,0.43000173568725586,6,0.5663485527038574,4,0.7017885446548462,1,0.8404030203819275,0.3956792950630188,50,0.09093304723501205,10,0.3777194619178772,4,0.6933608651161194,4,0.6933608651161194,1,0.8236699104309082,0.3777194619178772,47,0.08994876593351364,0.4787432550266385,0.49752852908708156
0014_000063,0014,63,5,10,0.323037713766098,3,0.7284189462661743,3,0.7284189462661743,2,0.8105208277702332,0.323037713766098,57,0.06536191701889038,10,0.33239710330963135,4,0.6119034290313721,3,0.7148386836051941,1,0.8294377326965332,0.33239710330963135,54,0.07413516193628311,0.45457143021714164,0.47436905014919983
0014_000064,0014,64,5,5,0.43834933638572693,3,0.624902069568634,3,0.624902069568634,1,0.8210880756378174,0.25532642006874084,48,0.05999087542295456,6,0.3718830943107605,4,0.48877230286598206,2,0.6713988780975342,0,nan,0.2441251128911972,50,0.054554540663957596,0.3908874484388424,0.35627777863787136
0014_000065,0014,65,5,6,0.42276108264923096,4,0.5609660744667053,3,0.6522798538208008,1,0.850247323513031,0.2823646366596222,54,0.057697467505931854,8,0.40165260434150696,6,0.4957082271575928,2,0.7260290384292603,1,0.8583085536956787,0.33534568548202515,49,0.07684852927923203,0.46854286031928793,0.44602198104078006
0014_000066,0014,66,5,6,0.47168081998825073,4,0.626855731010437,3,0.6820001602172852,1,0.7558925747871399,0.3044145703315735,34,0.09562105685472488,7,0.453157514333725,5,0.5763218998908997,3,0.6940999031066895,0,nan,0.34429264068603516,29,0.12209359556436539,0.45370763589714524,0.3616965834815533
0014_000067,0014,67,5,9,0.40536344051361084,5,0.6016343235969543,4,0.6590940952301025,1,0.8302035331726074,0.3706311881542206,54,0.07467065006494522,8,0.43035224080085754,6,0.5086610317230225,4,0.6236088275909424,0,nan,0.3590337932109833,55,0.07336752116680145,0.40909967474504894,0.4435539219381007
0014_000068,0014,68,5,9,0.40133363008499146,6,0.5312051177024841,3,0.7162535190582275,2,0.8023061752319336,0.3700350522994995,45,0.09017612040042877,8,0.4505296051502228,7,0.48567819595336914,3,0.6859140396118164,1,0.8228551149368286,0.37475505471229553,36,0.10847486555576324,0.417016666188743,0.37244196472957264
0014_000069,0014,69,5,10,0.40444716811180115,5,0.6111227869987488,3,0.7333604693412781,2,0.8205022811889648,0.40444716811180115,41,0.11156812310218811,10,0.3893605172634125,6,0.5587248802185059,4,0.6771749258041382,2,0.798098087310791,0.3893605172634125,36,0.11360449343919754,0.40644980829034577,0.41172549150372395
0014_000070,0014,70,7,9,0.47113874554634094,7,0.5600331425666809,5,0.661536693572998,2,0.7946031093597412,0.4324856698513031,38,0.11815913021564484,10,0.41940829157829285,6,0.5832782983779907,4,0.6788079142570496,1,0.7603150606155396,0.41940829157829285,38,0.11829455196857452,0.3726095060167662,0.37534836615230766
0014_000071,0014,71,7,7,0.5295132398605347,6,0.5783685445785522,4,0.6612234115600586,1,0.7813185453414917,0.38551199436187744,30,0.1324572116136551,8,0.4725461006164551,7,0.5173396468162537,4,0.6511963605880737,2,0.7652862071990967,0.3865968883037567,26,0.1530504822731018,0.23891229647835294,0.2396810406374176
0014_000072,0014,72,6,9,0.3757402300834656,6,0.47946271300315857,3,0.6477830410003662,0,nan,0.34727558493614197,34,0.11068014800548553,8,0.3610263168811798,5,0.4378386437892914,2,0.6079064607620239,0,nan,0.3045280873775482,29,0.11122198402881622,0.31880253052096913,0.25674306033897004
0014_000073,0014,73,7,9,0.36348268389701843,5,0.5139195919036865,2,0.7905463576316833,2,0.7905463576316833,0.33467450737953186,51,0.07203946262598038,8,0.3650819659233093,3,0.6550028324127197,2,0.7867445945739746,2,0.7867445945739746,0.30268779397010803,34,0.09613044559955597,0.26632307309048875,0.23628054629311301
0014_000074,0014,74,7,9,0.3742009103298187,5,0.5317570567131042,2,0.7976363897323608,2,0.7976363897323608,0.34665149450302124,53,0.07527235150337219,12,0.3108876645565033,5,0.5529757738113403,2,0.7780394554138184,1,0.8095139265060425,0.352642685174942,47,0.08719194680452347,0.3198187452349613,0.32013189025050354
0014_000075,0014,75,7,12,0.35642752051353455,7,0.49912360310554504,3,0.7456742525100708,1,0.8314477205276489,0.40408822894096375,50,0.09393174946308136,11,0.3834032714366913,8,0.45373794436454773,3,0.729059636592865,1,0.8108748197555542,0.4057219624519348,48,0.09998141974210739,0.3107872414334848,0.31015394731204093
0014_000076,0014,76,7,13,0.33753278851509094,6,0.5190082788467407,2,0.8011214733123779,1,0.8527113795280457,0.39807364344596863,49,0.1011665016412735,12,0.36346960067749023,7,0.5101604461669922,3,0.7144750356674194,1,0.8461048007011414,0.41495928168296814,46,0.10826776176691055,0.3324276998824439,0.3226717420659778
0014_000077,0014,77,8,11,0.34057989716529846,5,0.5687110424041748,3,0.714199960231781,1,0.8598109483718872,0.363816499710083,51,0.08536168932914734,11,0.3536720275878906,6,0.5404163599014282,3,0.7163264155387878,2,0.806713342666626,0.37699374556541443,48,0.09299450367689133,0.3416086554735672,0.35183605012313807
0014_000078,0014,78,8,9,0.47754138708114624,7,0.5666484832763672,4,0.7139878273010254,2,0.8646535873413086,0.4391155242919922,50,0.09685005992650986,9,0.4678243100643158,7,0.559179425239563,3,0.7590306997299194,2,0.8640115261077881,0.43072500824928284,47,0.10035526007413864,0.35391000031267594,0.3952371862591533
0014_000079,0014,79,8,10,0.47546491026878357,8,0.5547225475311279,5,0.716446042060852,2,0.8526701927185059,0.47546491026878357,46,0.11254246532917023,11,0.380892813205719,7,0.5135588049888611,3,0.7384219169616699,2,0.8527157306671143,0.4088928699493408,52,0.08900200575590134,0.4149764709322155,0.4253916286080508
0014_000080,0014,80,8,10,0.4265488088130951,6,0.6058384776115417,4,0.7426595687866211,2,0.851283073425293,0.4265488088130951,45,0.10304924100637436,7,0.5179440379142761,6,0.5826822519302368,3,0.7676821947097778,2,0.8266644477844238,0.38515034317970276,45,0.09180783480405807,0.41802523052225515,0.41729108643428486
0014_000081,0014,81,8,7,0.5536288619041443,6,0.6193946599960327,4,0.7732895612716675,2,0.8497631549835205,0.41471242904663086,46,0.09657227993011475,9,0.4410570561885834,5,0.6543049812316895,4,0.7224474549293518,2,0.814039409160614,0.4041433036327362,45,0.09897004812955856,0.40727984246680854,0.3934327261275933
0014_000082,0014,82,8,9,0.49019867181777954,6,0.6580770015716553,4,0.8027650117874146,3,0.8377675414085388,0.4490015506744385,54,0.09084036946296692,10,0.4438548982143402,6,0.6416897773742676,4,0.7626867294311523,3,0.8076044917106628,0.4438548982143402,56,0.08734769374132156,0.3619901636336389,0.3342160538362037
0014_000083,0014,83,9,7,0.5085200071334839,5,0.6506072878837585,3,0.8045086860656738,2,0.8452926874160767,0.3771393299102783,42,0.09331800788640976,6,0.5366357564926147,4,0.7125563621520996,3,0.7963013648986816,2,0.8496673107147217,0.34252840280532837,40,0.08775769919157028,0.25607702383501574,0.24243885823027678
0014_000084,0014,84,9,9,0.451238751411438,5,0.6597362160682678,3,0.8009923696517944,2,0.8570374250411987,0.41415509581565857,37,0.11577074229717255,6,0.5480701923370361,5,0.6310965418815613,3,0.789376974105835,2,0.8527828454971313,0.34202104806900024,37,0.09531872719526291,0.26931350968259693,0.2521908048254624
0014_000085,0014,85,8,13,0.3736826181411743,8,0.5073202848434448,3,0.7749899625778198,2,0.8675789833068848,0.4426516592502594,43,0.11862727254629135,11,0.3672804534435272,6,0.5407459139823914,3,0.7567235231399536,2,0.8702922463417053,0.39207807183265686,41,0.10407441854476929,0.4714253314857185,0.39804011138955747
0014_000086,0014,86,8,11,0.45111051201820374,9,0.5113955736160278,3,0.803050696849823,2,0.8742966055870056,0.48192110657691956,46,0.11437198519706726,10,0.4718154966831207,9,0.5060356259346008,3,0.7971011996269226,2,0.8749247789382935,0.4718154966831207,41,0.1223626360297203,0.4835534289637973,0.4381593140381277
0014_000087,0014,87,8,11,0.46555256843566895,9,0.5314251780509949,4,0.7462761402130127,2,0.878331184387207,0.5012111067771912,32,0.16426105797290802,10,0.4704103469848633,9,0.5053682327270508,3,0.8013298511505127,2,0.8833694458007812,0.4704103469848633,34,0.14436830580234528,0.46707539278876775,0.4726342013670604
0014_000088,0014,88,8,10,0.45080336928367615,7,0.5626690983772278,3,0.8220857381820679,2,0.8606850504875183,0.45080336928367615,33,0.14239709079265594,11,0.44249963760375977,8,0.5352413654327393,4,0.7183394432067871,2,0.8486161231994629,0.4733373820781708,34,0.14834903180599213,0.4296035226335696,0.42326264211903863
0014_000089,0014,89,8,11,0.4712305963039398,8,0.5873962640762329,5,0.6867049336433411,2,0.8368449211120605,0.5044615864753723,44,0.12321840226650238,9,0.5195481777191162,7,0.6101445555686951,5,0.6712939143180847,1,0.8936761021614075,0.47446855902671814,44,0.1125313937664032,0.40488749883341646,0.38547906856103176
